animal_id,animal_type,sex,age,color,outcome,outcome_month,outcome_year,mix,outcome_datetime_ChristmasEve,outcome_datetime_NewYearsDay,outcome_datetime_USChristmasDay,outcome_datetime_USThanksgivingDay
A664602,Dog,Neutered Male,2,Multiple colors,Return_to_owner,10,2013,NA,0,0,0,0
A710935,Dog,Neutered Male,12,Tan,Euthanasia,9,2015,Mix,0,0,0,0
A667593,Dog,Spayed Female,0.16666666666666666,Merle,Adoption,11,2013,Mix,0,0,0,0
A720380,Cat,Spayed Female,14,Silver,Adoption,2,2016,NA,0,0,0,0
A681935,Cat,Spayed Female,0.16666666666666666,Tortie/Torbie,Adoption,7,2014,Mix,0,0,0,0
A679846,Dog,Neutered Male,1,Multiple colors,Transfer,6,2014,Mix,0,0,0,0
A682121,Dog,Spayed Female,0.25,Multiple colors,Adoption,7,2014,Mix,0,0,0,0
A681498,Dog,Spayed Female,2,White,Adoption,6,2014,Mix,0,0,0,0
A680311,Dog,Neutered Male,0.16666666666666666,Multiple colors,Adoption,8,2014,Mix,0,0,0,0
A713713,Dog,Spayed Female,9,Gray,Died,10,2015,NA,0,0,0,0
A674181,Dog,Neutered Male,2,Multiple colors,Return_to_owner,3,2014,Mix,0,0,0,0
A718561,Cat,Neutered Male,7,Tabby,Adoption,1,2016,Mix,0,0,0,0
A676241,Dog,Spayed Female,0.16666666666666666,Multiple colors,Adoption,4,2014,Mix,0,0,0,0
A681987,Dog,Intact Male,0.08333333333333333,Multiple colors,Transfer,8,2014,Mix,0,0,0,0
A706423,Dog,Spayed Female,3,Buff,Return_to_owner,6,2015,Mix,0,0,0,0
A685124,Dog,Spayed Female,5,Tricolor,Return_to_owner,8,2014,Mix,0,0,0,0
A673743,Dog,Neutered Male,1,Multiple colors,Return_to_owner,12,2014,Mix,0,0,0,0
A718939,Cat,Spayed Female,0.5833333333333334,Tortie/Torbie,Adoption,1,2016,Mix,0,0,0,0
A672465,Cat,Neutered Male,1,Multiple colors,Adoption,2,2014,Mix,0,0,0,0
A716591,Dog,Intact Male,2,Brindle,Transfer,1,2016,Mix,0,0,0,0
A673605,Cat,Intact Female,1,Tabby,Transfer,3,2014,Mix,0,0,0,0
A710054,Dog,Spayed Female,0.4166666666666667,Multiple colors,Adoption,9,2015,Mix,0,0,0,0
A678677,Dog,Intact Female,0.08333333333333333,Brown,Transfer,5,2014,Mix,0,0,0,0
A709607,Cat,Spayed Female,0.3333333333333333,Multiple colors,Adoption,11,2015,Mix,0,0,0,0
A710308,Dog,Neutered Male,3,Multiple colors,Return_to_owner,8,2015,Mix,0,0,0,0
A711273,Cat,Unknown,0.08333333333333333,Black,Transfer,9,2015,Mix,0,0,0,0
A677259,Cat,Neutered Male,13,Blue,Return_to_owner,6,2014,Mix,0,0,0,0
A705468,Cat,Unknown,0.05753419928695949,Tabby,Transfer,6,2015,Mix,0,0,0,0
A711734,Cat,Spayed Female,0.4166666666666667,Tabby,Adoption,9,2015,Mix,0,0,0,0
A691146,Cat,Spayed Female,8,Tortie/Torbie,Adoption,12,2014,Mix,0,0,0,0
A717011,Cat,Spayed Female,1,Tabby,Transfer,12,2015,Mix,0,0,0,0
A664781,Dog,Neutered Male,0.5,Multiple colors,Adoption,11,2013,Mix,0,0,0,0
A704033,Cat,Neutered Male,0.16666666666666666,Tabby,Adoption,6,2015,Mix,0,0,0,0
A681287,Dog,Spayed Female,0.25,Multiple colors,Transfer,6,2014,Mix,0,0,0,0
A708029,Dog,Intact Female,0.5,Multiple colors,Return_to_owner,7,2015,Mix,0,0,0,0
A678861,Cat,Intact Female,0.08333333333333333,Point,Transfer,5,2014,Mix,0,0,0,0
A672998,Dog,Neutered Male,5,Multiple colors,Return_to_owner,2,2014,Mix,0,0,0,0
A661814,Dog,Neutered Male,4,Multiple colors,Adoption,8,2015,Mix,0,0,0,0
A700522,Cat,Unknown,1,Multiple colors,Transfer,4,2015,Mix,0,0,0,0
A700305,Dog,Intact Female,5,Multiple colors,Return_to_owner,4,2015,Mix,0,0,0,0
A668646,Cat,Intact Female,0.16666666666666666,Black,Adoption,12,2013,Mix,1,0,0,0
A700890,Dog,Spayed Female,3,Multiple colors,Adoption,6,2015,Mix,0,0,0,0
A711470,Dog,Neutered Male,1,Fawn,Return_to_owner,9,2015,NA,0,0,0,0
A686972,Cat,Spayed Female,0.16666666666666666,Tabby,Return_to_owner,9,2014,Mix,0,0,0,0
A669393,Dog,Intact Male,4,Merle,Return_to_owner,12,2013,Mix,0,0,0,0
A650104,Dog,Intact Female,3,Multiple colors,Euthanasia,10,2013,Mix,0,0,0,0
A679464,Dog,Neutered Male,1,Multiple colors,Adoption,5,2014,Mix,0,0,0,0
A718046,Dog,Neutered Male,10,Cream,Transfer,1,2016,Mix,0,0,0,0
A710892,Dog,Neutered Male,2,Buff,Adoption,9,2015,Mix,0,0,0,0
A696324,Dog,Spayed Female,3,Multiple colors,Adoption,9,2015,Mix,0,0,0,0
A643842,Cat,Spayed Female,12,Tabby,Adoption,11,2014,Mix,0,0,0,0
A697363,Dog,Neutered Male,5,Multiple colors,Return_to_owner,2,2015,Mix,0,0,0,0
A712271,Cat,Intact Female,0.08333333333333333,Point,Transfer,9,2015,Mix,0,0,0,0
A681027,Dog,Spayed Female,4,Multiple colors,Return_to_owner,10,2014,Mix,0,0,0,0
A717471,Dog,Neutered Male,0.16666666666666666,Multiple colors,Adoption,12,2015,Mix,0,0,0,0
A701882,Cat,Neutered Male,1,Tabby,Adoption,5,2015,Mix,0,0,0,0
A685581,Cat,Intact Male,0.05753419928695949,Black,Transfer,8,2014,Mix,0,0,0,0
A686829,Cat,Intact Male,0.05753419928695949,Black,Transfer,8,2014,Mix,0,0,0,0
A706497,Cat,Unknown,0.0136986301369863,Tabby,Died,7,2015,Mix,0,0,0,0
A682557,Cat,Intact Female,0.08333333333333333,Point,Transfer,6,2014,Mix,0,0,0,0
A696415,Dog,Spayed Female,0.5,Multiple colors,Adoption,2,2015,Mix,0,0,0,0
A686129,Dog,Neutered Male,1,Multiple colors,Adoption,8,2014,Mix,0,0,0,0
A717435,Dog,Intact Male,2,Multiple colors,Return_to_owner,12,2015,Mix,0,0,0,0
A703990,Cat,Neutered Male,0.25,Multiple colors,Adoption,7,2015,Mix,0,0,0,0
A692925,Cat,Spayed Female,4,Multiple colors,Transfer,12,2014,Mix,0,0,0,0
A679963,Cat,Spayed Female,0.3333333333333333,Black,Transfer,9,2014,Mix,0,0,0,0
A704090,Cat,Neutered Male,0.25,Multiple colors,Adoption,8,2015,Mix,0,0,0,0
A694567,Cat,Intact Female,0.019178066428986496,Multiple colors,Transfer,1,2015,Mix,0,0,0,0
A703871,Cat,Intact Male,0.05753419928695949,Tabby,Transfer,5,2015,Mix,0,0,0,0
A715053,Dog,Spayed Female,1,Multiple colors,Return_to_owner,11,2015,Mix,0,0,0,0
A687694,Dog,Neutered Male,1,Fawn,Transfer,9,2014,Mix,0,0,0,0
A684950,Dog,Intact Female,0.16666666666666666,Tan,Transfer,8,2014,Mix,0,0,0,0
A611931,Dog,Intact Female,4,Multiple colors,Euthanasia,2,2014,Mix,0,0,0,0
A698535,Dog,Neutered Male,0.8333333333333334,Multiple colors,Adoption,3,2015,Mix,0,0,0,0
A659115,Dog,Spayed Female,4,Brindle,Return_to_owner,10,2015,Mix,0,0,0,0
A665355,Dog,Intact Female,0.3333333333333333,Multiple colors,Transfer,10,2013,Mix,0,0,0,0
A662975,Dog,Spayed Female,4,Multiple colors,Adoption,10,2015,Mix,0,0,0,0
A691211,Cat,Neutered Male,10,Black,Adoption,3,2015,Mix,0,0,0,0
A703576,Cat,Neutered Male,0.16666666666666666,Black,Return_to_owner,6,2015,Mix,0,0,0,0
A696580,Dog,Spayed Female,3,Multiple colors,Return_to_owner,2,2015,Mix,0,0,0,0
A674299,Dog,Spayed Female,3,Multiple colors,Return_to_owner,3,2014,Mix,0,0,0,0
A665155,Dog,Neutered Male,2,Multiple colors,Return_to_owner,2,2015,Mix,0,0,0,0
A705277,Cat,Spayed Female,0.25,Blue,Adoption,9,2015,Mix,0,0,0,0
A695010,Dog,Neutered Male,0.5,White,Transfer,1,2015,Mix,0,0,0,0
A670672,Dog,Spayed Female,4,Multiple colors,Return_to_owner,1,2014,Mix,0,0,0,0
A649059,Dog,Spayed Female,1,Multiple colors,Return_to_owner,2,2014,Mix,0,0,0,0
A701352,Dog,Neutered Male,1,White,Return_to_owner,4,2015,Mix,0,0,0,0
A711209,Cat,Intact Female,0.5,Calico,Transfer,9,2015,Mix,0,0,0,0
A703700,Cat,Intact Female,15,Tabby,Adoption,6,2015,Mix,0,0,0,0
A708969,Dog,Spayed Female,1,Merle,Adoption,8,2015,Mix,0,0,0,0
A703889,Dog,Intact Male,5,Brindle,Euthanasia,5,2015,Mix,0,0,0,0
A711430,Dog,Spayed Female,5,Tan,Adoption,10,2015,Mix,0,0,0,0
A692846,Cat,Neutered Male,0.16666666666666666,Multiple colors,Transfer,11,2014,Mix,0,0,0,0
A699338,Dog,Neutered Male,1,Buff,Transfer,8,2015,Mix,0,0,0,0
A692058,Dog,Neutered Male,1,Multiple colors,Transfer,11,2014,Mix,0,0,0,0
A679175,Cat,Neutered Male,0.16666666666666666,Tabby,Adoption,5,2014,Mix,0,0,0,0
A680066,Cat,Neutered Male,3,Tabby,Adoption,7,2014,Mix,0,0,0,0
A716695,Cat,Neutered Male,0.16666666666666666,Black,Adoption,11,2015,Mix,0,0,0,0
A675365,Dog,Spayed Female,0.16666666666666666,Cream,Adoption,3,2014,Mix,0,0,0,0
A704335,Cat,Intact Male,0.03835613285797299,Tabby,Transfer,6,2015,Mix,0,0,0,0
A703111,Dog,Neutered Male,0.16666666666666666,Multiple colors,Adoption,5,2015,Mix,0,0,0,0
A657927,Dog,Neutered Male,1,Multiple colors,Adoption,10,2014,Mix,0,0,0,0
A705170,Cat,Intact Female,0.07671226571594598,Calico,Transfer,6,2015,Mix,0,0,0,0
A670291,Dog,Intact Male,1,Multiple colors,Transfer,1,2014,Mix,0,0,0,0
A684839,Cat,Intact Female,1,Tabby,Transfer,7,2014,Mix,0,0,0,0
A693674,Dog,Spayed Female,1,Multiple colors,Adoption,1,2015,Mix,0,0,0,0
A625940,Cat,Neutered Male,8,Black,Euthanasia,10,2015,Mix,0,0,0,0
A700173,Dog,Spayed Female,1,Red,Adoption,5,2015,Mix,0,0,0,0
A717405,Dog,Spayed Female,1,Brindle,Transfer,12,2015,Mix,0,0,0,0
A703492,Cat,Spayed Female,0.3333333333333333,Point,Adoption,8,2015,Mix,0,0,0,0
A710859,Dog,Spayed Female,0.3333333333333333,Gray,Transfer,9,2015,Mix,0,0,0,0
A709392,Cat,Neutered Male,0.4166666666666667,Tabby,Adoption,8,2015,Mix,0,0,0,0
A698268,Cat,Intact Male,3,Black,Transfer,3,2015,Mix,0,0,0,0
A671052,Dog,Neutered Male,2,Multiple colors,Transfer,1,2014,Mix,0,0,0,0
A708765,Dog,Neutered Male,1,Multiple colors,Adoption,8,2015,Mix,0,0,0,0
A716497,Cat,Unknown,0.25,Tabby,Transfer,11,2015,Mix,0,0,0,0
A576316,Dog,Spayed Female,5,White,Return_to_owner,5,2014,NA,0,0,0,0
A707303,Dog,Neutered Male,1,Multiple colors,Adoption,7,2015,Mix,0,0,0,0
A669569,Dog,Neutered Male,2,Black,Return_to_owner,12,2013,Mix,0,0,0,0
A667292,Cat,Spayed Female,0.16666666666666666,Tortie/Torbie,Adoption,11,2013,Mix,0,0,0,0
A661152,Dog,Spayed Female,3,Brindle,Adoption,11,2013,Mix,0,0,0,0
A712267,Cat,Neutered Male,1,Multiple colors,Transfer,10,2015,Mix,0,0,0,0
A689373,Cat,Neutered Male,0.75,Point,Adoption,1,2015,Mix,0,0,0,0
A714456,Cat,Neutered Male,0.3333333333333333,Tabby,Adoption,1,2016,NA,0,0,0,0
A719534,Dog,Spayed Female,1,Brown,Adoption,1,2016,Mix,0,0,0,0
A684865,Cat,Spayed Female,0.16666666666666666,Tortie/Torbie,Adoption,8,2014,Mix,0,0,0,0
A681307,Cat,Spayed Female,6,Tabby,Euthanasia,8,2014,Mix,0,0,0,0
A711071,Cat,Neutered Male,0.25,Tabby,Adoption,9,2015,Mix,0,0,0,0
A670730,Dog,Intact Male,0.07671226571594598,Sable,Transfer,1,2014,Mix,0,0,0,0
A676128,Dog,Neutered Male,1,Cream,Return_to_owner,4,2014,Mix,0,0,0,0
A687389,Dog,Neutered Male,0.5833333333333334,Brindle,Adoption,9,2014,Mix,0,0,0,0
A640511,Dog,Neutered Male,3,Multiple colors,Return_to_owner,9,2014,Mix,0,0,0,0
A704965,Cat,Unknown,0.07671226571594598,Tabby,Transfer,6,2015,Mix,0,0,0,0
A658071,Cat,Spayed Female,3,Tabby,Adoption,10,2013,Mix,0,0,0,0
A673478,Cat,Intact Male,2,Multiple colors,Transfer,2,2014,Mix,0,0,0,0
A665099,Cat,Intact Male,0.3333333333333333,Multiple colors,Transfer,10,2013,Mix,0,0,0,0
A715721,Cat,Neutered Male,0.3333333333333333,Black,Adoption,2,2016,Mix,0,0,0,0
A669644,Dog,Intact Male,0.4166666666666667,Brindle,Return_to_owner,1,2014,Mix,0,0,0,0
A689226,Dog,Intact Male,2,Brindle,Return_to_owner,10,2014,Mix,0,0,0,0
A710609,Cat,Spayed Female,0.16666666666666666,Calico,Adoption,10,2015,Mix,0,0,0,0
A704276,Dog,Intact Female,2,Multiple colors,Transfer,6,2015,Mix,0,0,0,0
A698514,Dog,Neutered Male,2,Multiple colors,Return_to_owner,3,2015,Mix,0,0,0,0
A719125,Dog,Spayed Female,1,Tricolor,Return_to_owner,1,2016,Mix,0,0,0,0
A664576,Cat,Neutered Male,0.4166666666666667,Tabby,Adoption,10,2013,Mix,0,0,0,0
A681928,Cat,Intact Female,1,Tabby,Transfer,6,2014,Mix,0,0,0,0
A677599,Cat,Neutered Male,0.16666666666666666,Tabby,Adoption,6,2014,Mix,0,0,0,0
A693299,Dog,Spayed Female,0.3333333333333333,Multiple colors,Adoption,12,2014,Mix,0,0,0,0
A700690,Dog,Spayed Female,0.5,Multiple colors,Adoption,4,2015,Mix,0,0,0,0
A670442,Cat,Neutered Male,0.16666666666666666,Tabby,Adoption,1,2014,Mix,0,0,0,0
A675879,Dog,Spayed Female,2,Multiple colors,Adoption,1,2016,Mix,0,0,0,0
A699614,Dog,Neutered Male,0.3333333333333333,Tricolor,Transfer,4,2015,Mix,0,0,0,0
A680467,Dog,Intact Male,7,Brindle,Transfer,6,2014,NA,0,0,0,0
A706305,Cat,Intact Female,0.16666666666666666,Tabby,Transfer,7,2015,Mix,0,0,0,0
A599639,Dog,Neutered Male,7,Multiple colors,Return_to_owner,5,2015,Mix,0,0,0,0
A701947,Dog,Intact Male,1,Multiple colors,Return_to_owner,1,2016,Mix,0,0,0,0
A680902,Dog,Neutered Male,10,Multiple colors,Return_to_owner,6,2014,Mix,0,0,0,0
A668615,Dog,Neutered Male,0.9166666666666666,Multiple colors,Adoption,12,2013,Mix,0,0,0,0
A705744,Cat,Neutered Male,0.16666666666666666,Blue,Transfer,6,2015,Mix,0,0,0,0
A711036,Cat,Neutered Male,1,Black,Adoption,12,2015,Mix,0,0,0,0
A676627,Dog,Neutered Male,2,Tricolor,Adoption,4,2014,Mix,0,0,0,0
A695455,Dog,Neutered Male,2,White,Adoption,2,2015,NA,0,0,0,0
A696989,Dog,Neutered Male,5,Multiple colors,Return_to_owner,2,2015,Mix,0,0,0,0
A687385,Cat,Intact Female,1,Tortie/Torbie,Transfer,9,2014,Mix,0,0,0,0
A720782,Cat,Intact Female,NA,Tortie/Torbie,Transfer,2,2016,Mix,0,0,0,0
A700340,Cat,Unknown,0.0027397260273972603,Tabby,Transfer,4,2015,Mix,0,0,0,0
A666785,Cat,Spayed Female,0.16666666666666666,Tabby,Adoption,12,2013,Mix,0,0,0,0
A710515,Cat,Spayed Female,2,Tabby,Transfer,9,2015,Mix,0,0,0,0
A679233,Dog,Spayed Female,0.9166666666666666,Multiple colors,Return_to_owner,5,2014,Mix,0,0,0,0
A690453,Dog,Neutered Male,0.5,Multiple colors,Transfer,10,2014,Mix,0,0,0,0
A719323,Dog,Neutered Male,2,Tricolor,Return_to_owner,1,2016,Mix,0,0,0,0
A662471,Dog,Spayed Female,4,Multiple colors,Transfer,5,2014,Mix,0,0,0,0
A679841,Dog,Intact Male,5,Multiple colors,Return_to_owner,5,2014,Mix,0,0,0,0
A702872,Dog,Spayed Female,1,Multiple colors,Adoption,6,2015,Mix,0,0,0,0
A690437,Dog,Spayed Female,5,Multiple colors,Return_to_owner,11,2014,Mix,0,0,0,0
A699266,Dog,Unknown,0.00821917808219178,Brown,Died,3,2015,Mix,0,0,0,0
A669607,Dog,Spayed Female,1,Multiple colors,Adoption,12,2013,Mix,0,0,0,0
A710387,Cat,Intact Female,0.16666666666666666,Tabby,Adoption,8,2015,Mix,0,0,0,0
A704870,Dog,Spayed Female,7,Black,Return_to_owner,6,2015,Mix,0,0,0,0
A711940,Dog,Neutered Male,1,Multiple colors,Adoption,10,2015,Mix,0,0,0,0
A665274,Dog,Neutered Male,1,Brown,Adoption,12,2013,Mix,0,0,0,0
A694479,Dog,Neutered Male,0.6666666666666666,Tricolor,Adoption,12,2014,NA,0,0,0,0
A716834,Cat,Spayed Female,0.25,Tabby,Adoption,12,2015,Mix,0,0,0,0
A667876,Cat,Spayed Female,12,Tabby,Transfer,11,2013,Mix,0,0,0,0
A679549,Cat,Neutered Male,0.16666666666666666,Multiple colors,Transfer,6,2014,Mix,0,0,0,0
A666003,Dog,Intact Female,2,Cream,Return_to_owner,11,2013,Mix,0,0,0,0
A693149,Dog,Intact Female,0.6666666666666666,Fawn,Euthanasia,12,2014,Mix,0,0,0,0
A699593,Dog,Neutered Male,1,Merle,Return_to_owner,4,2015,Mix,0,0,0,0
A676529,Dog,Spayed Female,1,Multiple colors,Adoption,5,2014,Mix,0,0,0,0
A675687,Dog,Intact Female,1,Multiple colors,Euthanasia,12,2014,Mix,0,0,0,0
A678416,Dog,Neutered Male,12,Multiple colors,Adoption,5,2014,Mix,0,0,0,0
A689531,Dog,Spayed Female,2,Multiple colors,Return_to_owner,10,2014,Mix,0,0,0,0
A699165,Dog,Neutered Male,1,Tan,Transfer,3,2015,Mix,0,0,0,0
A666361,Cat,Intact Female,0.8333333333333334,Calico,Transfer,11,2013,Mix,0,0,0,0
A709109,Cat,Unknown,0.019178066428986496,Blue,Transfer,8,2015,Mix,0,0,0,0
A689966,Dog,Neutered Male,3,Black,Adoption,3,2015,Mix,0,0,0,0
A680462,Dog,Spayed Female,2,Multiple colors,Adoption,7,2014,Mix,0,0,0,0
A716950,Cat,Spayed Female,1,Black,Adoption,2,2016,Mix,0,0,0,0
A686090,Cat,Intact Male,0.3333333333333333,Multiple colors,Transfer,8,2014,Mix,0,0,0,0
A697356,Dog,Neutered Male,1,Brindle,Adoption,4,2015,Mix,0,0,0,0
A671758,Dog,Spayed Female,1,Black,Adoption,2,2014,Mix,0,0,0,0
A547838,Dog,Neutered Male,9,Brown,Return_to_owner,4,2014,NA,0,0,0,0
A716663,Cat,Neutered Male,0.25,Tabby,Adoption,12,2015,Mix,0,0,0,0
A712912,Dog,Neutered Male,0.9166666666666666,Multiple colors,Adoption,10,2015,Mix,0,0,0,0
A664690,Dog,Neutered Male,0.16666666666666666,Merle,Adoption,11,2013,Mix,0,0,0,0
A676229,Dog,Neutered Male,0.25,Gold,Adoption,4,2014,Mix,0,0,0,0
A710664,Dog,Neutered Male,7,Multiple colors,Adoption,8,2015,Mix,0,0,0,0
A701103,Dog,Neutered Male,5,Black,Return_to_owner,4,2015,Mix,0,0,0,0
A694407,Dog,Intact Male,1,Multiple colors,Return_to_owner,1,2015,Mix,0,1,0,0
A678632,Cat,Intact Male,0.08333333333333333,Tabby,Transfer,5,2014,Mix,0,0,0,0
A717535,Dog,Spayed Female,1,Tricolor,Adoption,12,2015,Mix,0,0,0,0
A715073,Dog,Neutered Male,3,Multiple colors,Return_to_owner,11,2015,Mix,0,0,0,0
A689394,Dog,Intact Male,0.3333333333333333,Multiple colors,Transfer,10,2014,Mix,0,0,0,0
A702694,Cat,Unknown,0.03835613285797299,Tortie/Torbie,Transfer,5,2015,Mix,0,0,0,0
A675830,Dog,Spayed Female,7,Multiple colors,Adoption,1,2015,Mix,0,1,0,0
A674473,Dog,Intact Male,5,Multiple colors,Return_to_owner,3,2014,Mix,0,0,0,0
A677441,Cat,Neutered Male,0.8333333333333334,Tabby,Adoption,5,2014,Mix,0,0,0,0
A687256,Cat,Neutered Male,1,Tabby,Adoption,9,2014,Mix,0,0,0,0
A702991,Cat,Intact Male,0.16666666666666666,Tabby,Adoption,6,2015,Mix,0,0,0,0
A683938,Dog,Neutered Male,1,Multiple colors,Adoption,8,2014,Mix,0,0,0,0
A666067,Dog,Intact Male,2,Multiple colors,Return_to_owner,10,2013,Mix,0,0,0,0
A675177,Dog,Neutered Male,1,Black,Adoption,4,2014,Mix,0,0,0,0
A677220,Cat,Intact Female,0.07671226571594598,Tortie/Torbie,Transfer,4,2014,Mix,0,0,0,0
A681423,Cat,Intact Male,0.05753419928695949,Tabby,Transfer,6,2014,Mix,0,0,0,0
A671431,Dog,Spayed Female,1,Multiple colors,Adoption,3,2014,Mix,0,0,0,0
A710598,Dog,Neutered Male,0.08333333333333333,Multiple colors,Transfer,8,2015,Mix,0,0,0,0
A712114,Dog,Intact Male,8,Multiple colors,Return_to_owner,9,2015,Mix,0,0,0,0
A682882,Cat,Intact Female,1,Black,Transfer,7,2014,Mix,0,0,0,0
A631433,Dog,Neutered Male,7,Merle,Transfer,2,2016,Mix,0,0,0,0
A690821,Dog,Spayed Female,1,Sable,Adoption,5,2015,Mix,0,0,0,0
A705720,Cat,Spayed Female,0.16666666666666666,Tabby,Adoption,7,2015,Mix,0,0,0,0
A670114,Dog,Spayed Female,2,Multiple colors,Adoption,1,2014,Mix,0,0,0,0
A665196,Dog,Spayed Female,0.9166666666666666,Red,Adoption,12,2013,Mix,0,0,0,0
A677916,Cat,Spayed Female,1,Tabby,Return_to_owner,5,2014,Mix,0,0,0,0
A690995,Dog,Spayed Female,0.25,Multiple colors,Transfer,11,2014,Mix,0,0,0,0
A703420,Cat,Unknown,0.07671226571594598,Multiple colors,Transfer,5,2015,Mix,0,0,0,0
A702907,Cat,Intact Male,0.07671226571594598,Black,Transfer,5,2015,Mix,0,0,0,0
A688110,Cat,Neutered Male,0.16666666666666666,Blue,Adoption,10,2014,Mix,0,0,0,0
A696917,Dog,Neutered Male,1,Multiple colors,Return_to_owner,2,2015,Mix,0,0,0,0
A716377,Dog,Neutered Male,0.08333333333333333,Brindle,Adoption,12,2015,Mix,0,0,0,0
A685364,Cat,Neutered Male,0.16666666666666666,Multiple colors,Adoption,8,2014,Mix,0,0,0,0
A670529,Dog,Neutered Male,3,White,Adoption,1,2014,Mix,0,0,0,0
A689053,Dog,Spayed Female,1,Multiple colors,Transfer,10,2014,Mix,0,0,0,0
A696536,Dog,Intact Female,4,White,Transfer,3,2015,Mix,0,0,0,0
A718671,Cat,Neutered Male,5,Tabby,Adoption,1,2016,Mix,0,0,0,0
A694692,Dog,Neutered Male,1,Multiple colors,Adoption,1,2015,Mix,0,0,0,0
A669539,Dog,Neutered Male,1,Black,Return_to_owner,12,2013,Mix,0,0,0,0
A707650,Dog,Intact Male,2,Multiple colors,Transfer,8,2015,Mix,0,0,0,0
A679210,Cat,Spayed Female,0.5,Tabby,Transfer,11,2014,Mix,0,0,0,0
A670035,Dog,Intact Male,2,Brindle,Return_to_owner,1,2014,Mix,0,0,0,0
A709189,Dog,Neutered Male,0.4166666666666667,Multiple colors,Adoption,8,2015,Mix,0,0,0,0
A672332,Cat,Neutered Male,0.6666666666666666,Black,Adoption,2,2014,Mix,0,0,0,0
A707819,Cat,Intact Male,0.3333333333333333,Black,Transfer,7,2015,Mix,0,0,0,0
A684742,Dog,Neutered Male,1,Brindle,Transfer,8,2014,Mix,0,0,0,0
A710668,Cat,Intact Male,0.4166666666666667,Tabby,Euthanasia,8,2015,Mix,0,0,0,0
A710296,Dog,Neutered Male,3,Tan,Adoption,8,2015,Mix,0,0,0,0
A700986,Cat,Unknown,0.010958904109589041,Tabby,Transfer,4,2015,Mix,0,0,0,0
A705420,Dog,Spayed Female,0.4166666666666667,Multiple colors,Adoption,8,2015,Mix,0,0,0,0
A704602,Dog,Spayed Female,1,Multiple colors,Euthanasia,8,2015,Mix,0,0,0,0
A677533,Dog,Neutered Male,0.16666666666666666,Multiple colors,Adoption,4,2014,Mix,0,0,0,0
A687263,Dog,Spayed Female,0.5,Black,Transfer,9,2014,Mix,0,0,0,0
A708245,Dog,Spayed Female,0.16666666666666666,Brindle,Adoption,9,2015,Mix,0,0,0,0
A670706,Cat,Spayed Female,0.25,Tortie/Torbie,Adoption,1,2014,Mix,0,0,0,0
A662921,Cat,Neutered Male,0.16666666666666666,Tabby,Adoption,10,2013,Mix,0,0,0,0
A699828,Cat,Unknown,0.019178066428986496,Tabby,Transfer,4,2015,Mix,0,0,0,0
A712518,Cat,Spayed Female,0.16666666666666666,Black,Adoption,11,2015,Mix,0,0,0,0
A715464,Dog,Spayed Female,5,Multiple colors,Transfer,11,2015,Mix,0,0,0,0
A707952,Dog,Spayed Female,1,Multiple colors,Transfer,7,2015,Mix,0,0,0,0
A696956,Dog,Spayed Female,3,Buff,Return_to_owner,3,2015,Mix,0,0,0,0
A683761,Cat,Unknown,0.75,Multiple colors,Transfer,7,2014,Mix,0,0,0,0
A695325,Dog,Intact Female,13,Buff,Euthanasia,1,2015,Mix,0,0,0,0
A690536,Cat,Spayed Female,0.16666666666666666,Multiple colors,Adoption,11,2014,Mix,0,0,0,0
A675540,Dog,Spayed Female,2,Tricolor,Adoption,4,2014,Mix,0,0,0,0
A675465,Cat,Intact Female,0.0027397260273972603,White,Transfer,3,2014,Mix,0,0,0,0
A629636,Dog,Spayed Female,2,Multiple colors,Transfer,10,2014,Mix,0,0,0,0
A718815,Dog,Neutered Male,1,Multiple colors,Adoption,1,2016,Mix,0,0,0,0
A683054,Dog,Neutered Male,0.16666666666666666,Multiple colors,Adoption,7,2014,Mix,0,0,0,0
A682165,Dog,Neutered Male,2,Multiple colors,Return_to_owner,12,2015,Mix,0,0,0,0
A682768,Dog,Neutered Male,1,Tricolor,Adoption,6,2015,Mix,0,0,0,0
A691398,Dog,Spayed Female,1,Brindle,Transfer,11,2014,Mix,0,0,0,0
A681123,Dog,Neutered Male,3,Tan,Adoption,8,2014,Mix,0,0,0,0
A662943,Cat,Neutered Male,0.5833333333333334,Black,Adoption,10,2013,Mix,0,0,0,0
A684682,Cat,Intact Male,0.019178066428986496,Tabby,Transfer,7,2014,Mix,0,0,0,0
A683709,Dog,Spayed Female,0.5,Multiple colors,Adoption,7,2014,Mix,0,0,0,0
A719273,Dog,Spayed Female,0.16666666666666666,Multiple colors,Adoption,1,2016,Mix,0,0,0,0
A714101,Cat,Intact Female,0.3333333333333333,Tabby,Transfer,10,2015,Mix,0,0,0,0
A665396,Cat,Neutered Male,0.5,Tabby,Transfer,10,2013,Mix,0,0,0,0
A678744,Cat,Intact Female,0.05753419928695949,Point,Transfer,5,2014,Mix,0,0,0,0
A667919,Dog,Intact Male,0.08333333333333333,Multiple colors,Transfer,11,2013,Mix,0,0,0,0
A679191,Cat,Spayed Female,0.16666666666666666,Tabby,Adoption,5,2014,Mix,0,0,0,0
A714785,Dog,Neutered Male,0.75,Brindle,Adoption,11,2015,Mix,0,0,0,0
A708510,Cat,Spayed Female,0.16666666666666666,Tabby,Adoption,8,2015,Mix,0,0,0,0
A713448,Dog,Neutered Male,4,Black,Adoption,11,2015,Mix,0,0,0,0
